Step,random,lfu,lru,a3c
3747,0.218161213,0.437427578,0.401401401,0.468024901
3748,0.213911319,0.44438007,0.405691406,0.455857385
3749,0.221986117,0.437427578,0.405262405,0.467176005
3750,0.216036266,0.397016222,0.407693408,0.461941143
3751,0.219152855,0.414252607,0.406835407,0.454725523
3752,0.212636351,0.431054461,0.407979408,0.46590266
3753,0.220711149,0.435254925,0.405262405,0.460950764
3754,0.22255277,0.436413673,0.400686401,0.461516695
3755,0.217877886,0.449304751,0.407264407,0.452178834
3756,0.215894603,0.407444959,0.402259402,0.458404075
3757,0.226661,0.437717265,0.3999714,0.461941143
3758,0.224536053,0.429750869,0.401258401,0.45868704
3759,0.226661,0.454374276,0.402116402,0.462365591
3760,0.222694433,0.447711472,0.403975404,0.45713073
3761,0.20626151,0.450608343,0.399399399,0.466610074
3762,0.229210936,0.406865585,0.406978407,0.462648557
3763,0.230202578,0.434820394,0.408980409,0.457979626
3764,0.223402748,0.416425261,0.407979408,0.466893039
3765,0.223686075,0.41801854,0.41026741,0.468024901
3766,0.213911319,0.430475087,0.416130416,0.462507074
3767,0.215044624,0.44887022,0.401258401,0.465478212
3768,0.213203003,0.410052144,0.402831403,0.461658178
3769,0.214052982,0.440614137,0.409123409,0.467034522
3770,0.23346083,0.434820394,0.404833405,0.463073005
3771,0.218302876,0.438876014,0.4001144,0.467176005
3772,0.22892761,0.442497103,0.402402402,0.463073005
3773,0.222269443,0.428736964,0.402831403,0.464063384
3774,0.223119422,0.423522596,0.402402402,0.462931522
3775,0.218161213,0.431488992,0.3995424,0.462224109
3776,0.223827738,0.431923523,0.402402402,0.457838144
3777,0.218161213,0.434530707,0.397254397,0.458828523
3778,0.221986117,0.44075898,0.401687402,0.463355971
3779,0.217311234,0.429750869,0.404976405,0.464912281
3780,0.229777589,0.445104287,0.405834406,0.456564799
3781,0.221419465,0.431633835,0.397397397,0.454867006
3782,0.213911319,0.434965238,0.405977406,0.463355971
3783,0.225952685,0.437862109,0.402545403,0.455715903
3784,0.222411106,0.417439166,0.400686401,0.45868704
3785,0.212494688,0.43670336,0.401544402,0.458828523
3786,0.226944326,0.432358053,0.403117403,0.463073005
3787,0.219294518,0.448580533,0.402974403,0.462224109
3788,0.21575294,0.433227115,0.403260403,0.459960385
3789,0.214336308,0.425840093,0.401544402,0.454301075
3790,0.215469613,0.435544612,0.404833405,0.465619694
3791,0.222269443,0.431633835,0.403546404,0.46179966
3792,0.216461255,0.423377752,0.397254397,0.459394454
3793,0.214194645,0.404258401,0.403403403,0.46024335
3794,0.217027908,0.402665122,0.401973402,0.45713073
3795,0.223969401,0.436848204,0.406835407,0.459677419
3796,0.215611276,0.43873117,0.401973402,0.454301075
3797,0.214902961,0.433227115,0.403260403,0.461375212
3798,0.214477971,0.432068366,0.404261404,0.460384833
3799,0.225952685,0.433227115,0.403689404,0.457696661
3800,0.212494688,0.420480881,0.4004004,0.460667799
3801,0.217027908,0.432937428,0.406406406,0.462365591
3802,0.224111064,0.432937428,0.4001144,0.459677419
3803,0.224961043,0.449015064,0.400972401,0.457555178
3804,0.217311234,0.44887022,0.395681396,0.462082626
3805,0.220711149,0.39730591,0.404976405,0.453027731
3806,0.221561128,0.39774044,0.400829401,0.454867006
3807,0.21986117,0.429895713,0.401401401,0.456281834
3808,0.217877886,0.450173812,0.403832404,0.462507074
3809,0.21532795,0.435254925,0.405548406,0.458545557
3810,0.21759456,0.431633835,0.403975404,0.452886248
3811,0.220711149,0.44684241,0.402545403,0.462224109
3812,0.213911319,0.472914253,0.403546404,0.460950764
3813,0.225244369,0.44684241,0.397111397,0.451329938
3814,0.221561128,0.433661645,0.411125411,0.462507074
3815,0.220569486,0.444669757,0.3998284,0.456423316
3816,0.222977759,0.430764774,0.401973402,0.457555178
3817,0.226236011,0.431633835,0.3999714,0.468732315
3818,0.218302876,0.450028969,0.406120406,0.461941143
3819,0.222977759,0.40338934,0.402116402,0.466185625
3820,0.209661425,0.449015064,0.410553411,0.463214488
3821,0.212211361,0.428736964,0.396825397,0.458262592
3822,0.217452897,0.436993048,0.403260403,0.455998868
3823,0.211078056,0.412224797,0.401973402,0.46279004
3824,0.214477971,0.429316338,0.403117403,0.460526316
3825,0.209519762,0.433661645,0.406835407,0.45557442
3826,0.223827738,0.436558517,0.404404404,0.463780419
3827,0.219436181,0.446697567,0.408122408,0.453310696
3828,0.231477546,0.449884125,0.405405405,0.464487832
3829,0.225386032,0.450028969,0.405262405,0.460526316
3830,0.216744581,0.447132097,0.402974403,0.454301075
3831,0.223261085,0.446987254,0.404261404,0.45868704
3832,0.214619635,0.456691773,0.404404404,0.464770798
3833,0.220427823,0.43873117,0.404404404,0.464629315
3834,0.210228078,0.439745075,0.406263406,0.463497453
3835,0.225102706,0.433227115,0.400686401,0.463780419
3836,0.220852812,0.44438007,0.399256399,0.463780419
3837,0.21079473,0.43626883,0.401258401,0.460526316
3838,0.218444539,0.412659328,0.407836408,0.466610074
3839,0.212778014,0.42815759,0.403117403,0.46901528
3840,0.212494688,0.450173812,0.3998284,0.46590266
3841,0.21532795,0.448146002,0.408694409,0.46434635
3842,0.217877886,0.43873117,0.402831403,0.462082626
3843,0.222411106,0.396581692,0.403832404,0.465053763
3844,0.216886245,0.448001159,0.407979408,0.460809281
3845,0.213203003,0.444959444,0.4004004,0.466610074
3846,0.204136563,0.425695249,0.407121407,0.471137521
3847,0.21532795,0.438441483,0.405548406,0.470147142
3848,0.218869528,0.437427578,0.401401401,0.460950764
3849,0.212494688,0.407734647,0.405119405,0.468024901
3850,0.225102706,0.433951333,0.407836408,0.470713073
3851,0.229210936,0.424536501,0.402259402,0.468166384
3852,0.219011191,0.448290846,0.401258401,0.466327108
3853,0.217736223,0.448435689,0.398541399,0.464770798
3854,0.226661,0.464078795,0.397969398,0.460809281
3855,0.224961043,0.428012746,0.406978407,0.473542728
3856,0.218869528,0.431923523,0.403117403,0.460950764
3857,0.212778014,0.435689455,0.401401401,0.465619694
3858,0.21986117,0.419901506,0.401973402,0.465053763
3859,0.228785947,0.422943221,0.407979408,0.465619694
3860,0.218302876,0.450173812,0.403689404,0.465336729
3861,0.224252727,0.445828505,0.41041041,0.466751556
3862,0.207961468,0.439745075,0.407550408,0.464487832
3863,0.225386032,0.445393975,0.404118404,0.450622524
3864,0.209519762,0.43626883,0.406835407,0.462224109
3865,0.218302876,0.436413673,0.405548406,0.460667799
3866,0.209944751,0.434096176,0.404690405,0.454159593
3867,0.215469613,0.433516802,0.404118404,0.457272213
3868,0.219577844,0.432937428,0.407407407,0.459535937
3869,0.21532795,0.430330243,0.401973402,0.460526316
3870,0.218586202,0.445104287,0.404261404,0.460384833
3871,0.224252727,0.433227115,0.407121407,0.448500283
3872,0.228219295,0.43626883,0.405691406,0.459677419
3873,0.224677716,0.430909618,0.403403403,0.458828523
3874,0.21801955,0.450028969,0.398684399,0.458404075
3875,0.223119422,0.41396292,0.406692407,0.451895869
3876,0.211644709,0.435834299,0.404976405,0.460101868
3877,0.221561128,0.433951333,0.3998284,0.461375212
3878,0.220144496,0.443800695,0.400686401,0.462931522
3879,0.221702791,0.405706837,0.404404404,0.458828523
3880,0.21575294,0.449304751,0.403260403,0.464063384
3881,0.212353025,0.447711472,0.397254397,0.459252971
3882,0.226377674,0.418163384,0.409409409,0.456989247
3883,0.222836096,0.435254925,0.403689404,0.454301075
3884,0.222836096,0.418163384,0.404404404,0.454584041
3885,0.223119422,0.41396292,0.403975404,0.464204867
3886,0.217877886,0.424681344,0.406263406,0.459535937
3887,0.2066865,0.435399768,0.400829401,0.462224109
3888,0.229919252,0.43626883,0.406978407,0.455715903
3889,0.210511404,0.437137891,0.403689404,0.460526316
3890,0.230485905,0.453505214,0.4002574,0.462224109
3891,0.223686075,0.416135574,0.403403403,0.459394454
3892,0.22892761,0.427578216,0.3996854,0.464629315
3893,0.21121972,0.432792584,0.401115401,0.456564799
3894,0.211361383,0.433806489,0.402402402,0.460809281
3895,0.218727865,0.438586327,0.402259402,0.46434635
3896,0.222977759,0.436558517,0.401687402,0.463073005
3897,0.220427823,0.435399768,0.402688403,0.46434635
3898,0.211928035,0.43467555,0.398827399,0.464629315
3899,0.216461255,0.430330243,0.404404404,0.455715903
3900,0.221277801,0.447711472,0.405834406,0.462082626
3901,0.214619635,0.44235226,0.400972401,0.465761177
3902,0.21575294,0.433951333,0.403403403,0.464063384
3903,0.216602918,0.448725377,0.401830402,0.463921902
3904,0.219436181,0.422363847,0.408980409,0.468307866
3905,0.223827738,0.460168019,0.396968397,0.470854556
3906,0.232327525,0.437282735,0.407407407,0.466044143
3907,0.215894603,0.437282735,0.3996854,0.470147142
3908,0.221844454,0.43467555,0.398112398,0.47057159
3909,0.214052982,0.431054461,0.404976405,0.465478212
3910,0.226661,0.449449594,0.405548406,0.462931522
3911,0.221136138,0.429171495,0.404547405,0.469722694
3912,0.212069698,0.449159907,0.408122408,0.466327108
3913,0.21801955,0.436413673,0.402402402,0.462507074
3914,0.222694433,0.455243337,0.398684399,0.46745897
3915,0.215894603,0.42004635,0.402402402,0.46590266
3916,0.229635926,0.448725377,0.398827399,0.465478212
3917,0.22439439,0.440903824,0.401973402,0.45713073
3918,0.21575294,0.431344148,0.403403403,0.461233729
3919,0.229069273,0.437717265,0.3998284,0.464629315
3920,0.227510979,0.435689455,0.404976405,0.470288625
3921,0.217169571,0.435399768,0.406120406,0.469439728
3922,0.228502621,0.438586327,0.4002574,0.467600453
3923,0.220427823,0.428592121,0.40969541,0.460950764
3924,0.218586202,0.429461182,0.408837409,0.462224109
3925,0.218444539,0.405561993,0.400829401,0.467600453
3926,0.216177929,0.389484357,0.41026741,0.463073005
3927,0.221702791,0.449594438,0.399399399,0.462931522
3928,0.219152855,0.437862109,0.401687402,0.450622524
3929,0.21759456,0.448001159,0.4004004,0.465619694
3930,0.225669358,0.432937428,0.398541399,0.468024901
3931,0.211644709,0.425405562,0.400686401,0.463921902
3932,0.21986117,0.425260718,0.398684399,0.464487832
3933,0.218444539,0.444235226,0.402688403,0.459111488
3934,0.220144496,0.433227115,0.411411411,0.467600453
3935,0.211078056,0.455388181,0.3996854,0.461375212
3936,0.215469613,0.417004635,0.398684399,0.469156763
3937,0.223119422,0.438441483,0.399113399,0.465053763
3938,0.212494688,0.436558517,0.408551409,0.463780419
3939,0.222836096,0.448290846,0.398684399,0.46179966
3940,0.210936393,0.433516802,0.408980409,0.467600453
3941,0.225669358,0.437572422,0.403832404,0.465478212
3942,0.229210936,0.422798378,0.401401401,0.455291454
3943,0.214477971,0.451187717,0.401544402,0.46279004
3944,0.215044624,0.433806489,0.408694409,0.464063384
3945,0.219294518,0.432358053,0.409266409,0.46279004
3946,0.21986117,0.429316338,0.402831403,0.457555178
3947,0.225527695,0.421349942,0.404261404,0.462224109
3948,0.220569486,0.429171495,0.408122408,0.466044143
3949,0.22028616,0.425550406,0.406835407,0.461375212
3950,0.227227653,0.429316338,0.3996854,0.456989247
3951,0.220144496,0.43670336,0.3996854,0.461375212
3952,0.213203003,0.439020857,0.401115401,0.459252971
3953,0.214761298,0.441338355,0.403260403,0.455998868
3954,0.230627568,0.451332561,0.405834406,0.461658178
3955,0.223261085,0.429171495,0.401258401,0.467176005
3956,0.210369741,0.431923523,0.403689404,0.459960385
3957,0.229210936,0.433516802,0.401687402,0.467034522
3958,0.221561128,0.433082271,0.407264407,0.463355971
3959,0.219719507,0.440179606,0.3996854,0.461375212
3960,0.220569486,0.448725377,0.4004004,0.466610074
3961,0.212919677,0.422653534,0.403832404,0.464204867
3962,0.216036266,0.434385863,0.403689404,0.461092247
3963,0.22892761,0.448435689,0.400686401,0.466610074
3964,0.222411106,0.436123986,0.402831403,0.463921902
3965,0.230344241,0.433951333,0.405119405,0.466044143
3966,0.216461255,0.41193511,0.403403403,0.463921902
3967,0.212069698,0.417728853,0.405262405,0.46179966
3968,0.217311234,0.435689455,0.404690405,0.463073005
3969,0.217877886,0.435979143,0.403403403,0.470854556
3970,0.214902961,0.450028969,0.406978407,0.46434635
3971,0.215469613,0.437572422,0.40955241,0.464487832
3972,0.215894603,0.436993048,0.404261404,0.46590266
3973,0.215044624,0.434820394,0.404690405,0.467883418
3974,0.225952685,0.455388181,0.401973402,0.466610074
3975,0.220144496,0.433661645,0.405691406,0.460667799
3976,0.217311234,0.439165701,0.404261404,0.466893039
3977,0.221561128,0.428592121,0.401115401,0.465053763
3978,0.217452897,0.411790267,0.404261404,0.457979626
3979,0.22708599,0.43829664,0.409123409,0.460950764
3980,0.217736223,0.429750869,0.407121407,0.458404075
3981,0.214052982,0.444235226,0.410982411,0.463638936
3982,0.226094348,0.411210892,0.401401401,0.466185625
3983,0.223402748,0.437717265,0.400972401,0.46434635
3984,0.227794305,0.398319815,0.399113399,0.459252971
3985,0.219294518,0.416425261,0.411411411,0.458404075
3986,0.211644709,0.432937428,0.405977406,0.45713073
3987,0.226519337,0.437862109,0.402831403,0.462224109
3988,0.21801955,0.433371958,0.3999714,0.462931522
3989,0.224252727,0.444235226,0.407121407,0.458545557
3990,0.222836096,0.434385863,0.404547405,0.471420487
3991,0.22481938,0.413818076,0.404690405,0.454867006
3992,0.212494688,0.398754345,0.404261404,0.462931522
3993,0.217877886,0.423667439,0.407550408,0.460101868
3994,0.22028616,0.434385863,0.398684399,0.465336729
3995,0.217311234,0.43061993,0.398827399,0.459252971
3996,0.220002833,0.444959444,0.394966395,0.464912281
3997,0.218302876,0.420625724,0.400972401,0.463214488
3998,0.221136138,0.431778679,0.404404404,0.456989247
3999,0.230202578,0.438876014,0.399399399,0.459677419
4000,0.221702791,0.437572422,0.398970399,0.461658178
4001,0.223402748,0.449159907,0.403689404,0.457413696
4002,0.221277801,0.449304751,0.407550408,0.459111488
4003,0.216319592,0.43626883,0.403403403,0.464204867
4004,0.228502621,0.428736964,0.399256399,0.462224109
4005,0.228502621,0.432358053,0.397969398,0.463780419
4006,0.232327525,0.443800695,0.404690405,0.458262592
4007,0.222411106,0.443511008,0.411268411,0.462931522
4008,0.214194645,0.445104287,0.403689404,0.456989247
4009,0.214902961,0.423522596,0.404976405,0.453735144
4010,0.221136138,0.434965238,0.402259402,0.455291454
4011,0.224961043,0.44278679,0.403689404,0.458262592
4012,0.226094348,0.450608343,0.401115401,0.452603282
4013,0.217027908,0.452056779,0.404690405,0.461375212
4014,0.229777589,0.449159907,0.403689404,0.455008489
4015,0.220994475,0.429171495,0.401115401,0.45713073
4016,0.209661425,0.446987254,0.404690405,0.459252971
4017,0.223119422,0.417004635,0.401544402,0.456281834
4018,0.229069273,0.432937428,0.403832404,0.456564799
4019,0.217311234,0.428881808,0.406692407,0.456140351
4020,0.21986117,0.443511008,0.402259402,0.453027731
4021,0.228219295,0.436123986,0.404547405,0.455291454
4022,0.215186287,0.451622248,0.407836408,0.458121109
4023,0.21306134,0.418163384,0.4001144,0.463214488
4024,0.221419465,0.451042874,0.403117403,0.464770798
4025,0.23388582,0.399913094,0.403832404,0.461233729
4026,0.210653067,0.455243337,0.408265408,0.461658178
4027,0.223686075,0.43424102,0.402259402,0.466185625
4028,0.213203003,0.430475087,0.406406406,0.463497453
4029,0.212778014,0.446552723,0.399256399,0.469439728
4030,0.227794305,0.430475087,0.400829401,0.465336729
4031,0.223119422,0.443221321,0.405691406,0.461658178
4032,0.218869528,0.43670336,0.401258401,0.468590832
4033,0.216319592,0.448435689,0.401544402,0.47311828
4034,0.21801955,0.437572422,0.399399399,0.464770798
4035,0.220994475,0.436558517,0.402545403,0.468449349
4036,0.219011191,0.429026651,0.406263406,0.466610074
4037,0.22255277,0.440614137,0.404690405,0.462365591
4038,0.220994475,0.435834299,0.402688403,0.466044143
4039,0.224961043,0.439310545,0.405977406,0.45401811
4040,0.210086415,0.446552723,0.402974403,0.455432937
4041,0.219011191,0.435689455,0.396682397,0.463921902
4042,0.215611276,0.437137891,0.404118404,0.456847765
4043,0.222269443,0.444090382,0.403403403,0.460101868
4044,0.216036266,0.426274623,0.401973402,0.461375212
4045,0.21306134,0.437862109,0.403403403,0.454584041
4046,0.221844454,0.434820394,0.397540398,0.454725523
4047,0.218727865,0.431488992,0.403403403,0.456281834
4048,0.213344666,0.44887022,0.401973402,0.459394454
4049,0.217736223,0.441048667,0.405548406,0.456706282
4050,0.218302876,0.454084589,0.405548406,0.456847765
4051,0.207536478,0.445393975,0.404833405,0.458828523
4052,0.231760873,0.42410197,0.406263406,0.459535937
4053,0.215186287,0.427578216,0.402259402,0.456281834
4054,0.228785947,0.438441483,0.4002574,0.459111488
4055,0.230202578,0.449449594,0.4002574,0.45868704
4056,0.219294518,0.434530707,0.401973402,0.461092247
4057,0.219294518,0.429171495,0.398684399,0.458545557
4058,0.210511404,0.439889919,0.399399399,0.462648557
4059,0.213911319,0.437137891,0.406692407,0.455008489
4060,0.221844454,0.448725377,0.405119405,0.459535937
4061,0.220002833,0.434530707,0.402688403,0.455008489
4062,0.21801955,0.446697567,0.399256399,0.461516695
4063,0.212211361,0.435689455,0.403689404,0.462224109
4064,0.227794305,0.448146002,0.402831403,0.461516695
4065,0.218869528,0.44438007,0.402545403,0.464204867
4066,0.214902961,0.444524913,0.402974403,0.461092247
4067,0.209519762,0.406865585,0.398970399,0.465478212
4068,0.222411106,0.430330243,0.404404404,0.464204867
4069,0.222411106,0.448725377,0.400543401,0.46024335
4070,0.225952685,0.433951333,0.404690405,0.463355971
4071,0.219436181,0.422943221,0.402688403,0.459111488
4072,0.218727865,0.432792584,0.406120406,0.469864177
4073,0.218444539,0.432792584,0.403689404,0.456847765
4074,0.228360958,0.43467555,0.4002574,0.462224109
4075,0.222411106,0.417873696,0.404690405,0.468024901
4076,0.225811021,0.424536501,0.404261404,0.468590832
4077,0.22708599,0.435399768,0.404404404,0.456281834
4078,0.214052982,0.437717265,0.398970399,0.46279004
4079,0.221561128,0.436123986,0.403403403,0.464912281
4080,0.227652642,0.445828505,0.401830402,0.46434635
4081,0.219436181,0.405417149,0.406978407,0.466327108
4082,0.217027908,0.448580533,0.404118404,0.468166384
4083,0.221277801,0.437282735,0.404833405,0.457413696
4084,0.211503046,0.450463499,0.397397397,0.457979626
4085,0.218586202,0.431778679,0.405691406,0.454725523
4086,0.213627993,0.43626883,0.401830402,0.460950764
4087,0.228219295,0.430909618,0.401544402,0.461233729
4088,0.218869528,0.421784473,0.394966395,0.471137521
4089,0.217452897,0.433227115,0.401544402,0.460526316
4090,0.223686075,0.444959444,0.403975404,0.467317487
4091,0.21348633,0.423232908,0.401115401,0.46901528
4092,0.222269443,0.449304751,0.406978407,0.463497453
4093,0.211644709,0.440469293,0.402688403,0.468166384
4094,0.221844454,0.449015064,0.401401401,0.467176005
4095,0.221136138,0.437282735,0.404690405,0.467176005
4096,0.215611276,0.435399768,0.406692407,0.474957555
4097,0.220711149,0.448146002,0.404547405,0.466044143
4098,0.212069698,0.42004635,0.397111397,0.466327108
4099,0.211078056,0.42207416,0.405262405,0.470854556
4100,0.221419465,0.412514484,0.406978407,0.471561969
4101,0.216319592,0.432937428,0.404404404,0.467034522
4102,0.220002833,0.4448146,0.3998284,0.466327108
4103,0.219152855,0.419177289,0.403260403,0.471420487
4104,0.223261085,0.456402086,0.402402402,0.467883418
4105,0.21759456,0.417149479,0.402688403,0.468732315
4106,0.218444539,0.438586327,0.405691406,0.467317487
4107,0.214052982,0.437137891,0.404118404,0.464204867
4108,0.211786372,0.420191194,0.400972401,0.46279004
4109,0.216886245,0.443945539,0.401401401,0.462507074
4110,0.217169571,0.436413673,0.402688403,0.463214488
4111,0.218444539,0.427867903,0.401830402,0.462082626
4112,0.225527695,0.41193511,0.400972401,0.46179966
4113,0.21575294,0.444669757,0.404976405,0.461658178
4114,0.223969401,0.437572422,0.3995424,0.461375212
4115,0.22255277,0.439600232,0.404261404,0.459252971
4116,0.214761298,0.432792584,0.400686401,0.460950764
4117,0.221844454,0.434096176,0.4004004,0.460809281
4118,0.208669783,0.428592121,0.407693408,0.45557442
4119,0.216036266,0.430040556,0.405119405,0.456847765
4120,0.214902961,0.437862109,0.405262405,0.449773628
4121,0.224111064,0.394264195,0.404690405,0.458121109
4122,0.224677716,0.450753187,0.401830402,0.45868704
4123,0.210369741,0.429316338,0.402116402,0.458262592
4124,0.210228078,0.446552723,0.402116402,0.465619694
4125,0.221277801,0.447421784,0.406549407,0.46024335
4126,0.222694433,0.449159907,0.406406406,0.466610074
4127,0.215469613,0.448580533,0.404118404,0.466751556
4128,0.222269443,0.445973349,0.404976405,0.461233729
4129,0.225102706,0.433082271,0.398541399,0.462365591
4130,0.212919677,0.447421784,0.405834406,0.457979626
4131,0.224111064,0.445249131,0.404833405,0.459252971
4132,0.216461255,0.435254925,0.403832404,0.458970006
4133,0.21801955,0.417004635,0.403975404,0.45713073
4134,0.212494688,0.435544612,0.401973402,0.458970006
4135,0.223119422,0.382966396,0.404547405,0.452037351
4136,0.219436181,0.414542294,0.399113399,0.454867006
4137,0.223119422,0.428302433,0.407550408,0.449490662
4138,0.222411106,0.43061993,0.402831403,0.451188455
4139,0.230627568,0.436848204,0.400543401,0.455998868
4140,0.212069698,0.431488992,0.405548406,0.460384833
4141,0.208811446,0.43424102,0.404547405,0.458970006
4142,0.221277801,0.451477404,0.401973402,0.457696661
4143,0.208669783,0.431199305,0.403832404,0.461658178
4144,0.217736223,0.438151796,0.401544402,0.461092247
4145,0.220569486,0.447276941,0.407979408,0.457979626
4146,0.220569486,0.432792584,0.404547405,0.459677419
4147,0.226802663,0.403679027,0.3998284,0.461092247
4148,0.221419465,0.449884125,0.407264407,0.456140351
4149,0.224536053,0.448580533,0.400543401,0.458262592
4150,0.227227653,0.44235226,0.395109395,0.456564799
4151,0.21532795,0.413673233,0.408265408,0.457696661
4152,0.216177929,0.435110081,0.402974403,0.459535937
4153,0.222836096,0.448435689,0.403975404,0.460526316
4154,0.223261085,0.429171495,0.403117403,0.452744765
4155,0.21986117,0.437427578,0.400829401,0.461092247
4156,0.224252727,0.391946698,0.405405405,0.455291454
4157,0.223686075,0.435834299,0.405548406,0.453169213
4158,0.215611276,0.440469293,0.406978407,0.4524618
4159,0.214052982,0.438151796,0.403117403,0.457555178
4160,0.219294518,0.439165701,0.403975404,0.460101868
4161,0.217736223,0.446552723,0.401544402,0.455008489
4162,0.203286585,0.447566628,0.400543401,0.457272213
4163,0.21575294,0.433806489,0.403546404,0.452744765
4164,0.216461255,0.427143685,0.408694409,0.455008489
4165,0.220711149,0.43829664,0.401687402,0.456564799
4166,0.216461255,0.447856315,0.402116402,0.452178834
4167,0.21801955,0.4301854,0.400829401,0.461516695
4168,0.220427823,0.448435689,0.407407407,0.458404075
4169,0.225102706,0.446552723,0.403260403,0.457413696
4170,0.223402748,0.425840093,0.404547405,0.455715903
4171,0.216886245,0.441628042,0.403260403,0.460667799
4172,0.22481938,0.437427578,0.404547405,0.456140351
4173,0.222836096,0.448725377,0.402116402,0.452886248
4174,0.215611276,0.433371958,0.403689404,0.454442558
4175,0.220002833,0.428012746,0.3998284,0.457555178
4176,0.22439439,0.423667439,0.401544402,0.458545557
4177,0.208244794,0.448146002,0.402974403,0.464770798
4178,0.221277801,0.438151796,0.403689404,0.461233729
4179,0.223402748,0.442931634,0.402545403,0.458970006
4180,0.21121972,0.449159907,0.401973402,0.46434635
4181,0.222411106,0.43626883,0.403689404,0.456281834
4182,0.217027908,0.443076477,0.405262405,0.460950764
4183,0.223969401,0.431778679,0.404690405,0.456847765
4184,0.215186287,0.421929316,0.3998284,0.458828523
4185,0.218444539,0.435399768,0.4004004,0.457696661
4186,0.221277801,0.42612978,0.401830402,0.460809281
4187,0.22028616,0.453939745,0.403117403,0.461516695
4188,0.211078056,0.415845886,0.406120406,0.460809281
4189,0.216744581,0.430330243,0.3998284,0.459818902
4190,0.223119422,0.443366165,0.401401401,0.456140351
4191,0.218869528,0.433371958,0.401830402,0.461658178
4192,0.213203003,0.444235226,0.402974403,0.456989247
4193,0.210511404,0.437572422,0.401544402,0.463214488
4194,0.220852812,0.43061993,0.406406406,0.46179966
4195,0.213911319,0.43264774,0.403403403,0.462648557
4196,0.221419465,0.434096176,0.401687402,0.461233729
4197,0.221277801,0.44684241,0.398684399,0.461375212
4198,0.225811021,0.424391657,0.407407407,0.458121109
4199,0.225669358,0.433661645,0.404976405,0.463780419
4200,0.213627993,0.44684241,0.401401401,0.458121109
4201,0.217877886,0.437862109,0.402402402,0.461658178
4202,0.21986117,0.448001159,0.403260403,0.455008489
4203,0.223827738,0.429461182,0.406835407,0.459677419
4204,0.214477971,0.417584009,0.399399399,0.462648557
4205,0.216319592,0.432792584,0.402974403,0.459394454
4206,0.212636351,0.438441483,0.407979408,0.462224109
4207,0.212778014,0.436123986,0.405405405,0.456281834
4208,0.22212778,0.428012746,0.407979408,0.457413696
4209,0.22481938,0.434385863,0.402545403,0.461941143
4210,0.21079473,0.416280417,0.3996854,0.461092247
4211,0.222269443,0.437717265,0.405548406,0.460101868
4212,0.229635926,0.447711472,0.402259402,0.457696661
4213,0.223544411,0.437717265,0.404833405,0.454584041
4214,0.223544411,0.443511008,0.4004004,0.460950764
4215,0.211928035,0.427723059,0.405119405,0.467317487
4216,0.204844879,0.447566628,0.407121407,0.455432937
4217,0.217169571,0.433806489,0.405977406,0.455857385
4218,0.223402748,0.426564311,0.403975404,0.463355971
4219,0.215611276,0.397450753,0.401258401,0.462365591
4220,0.220144496,0.431054461,0.411125411,0.457979626
4221,0.216461255,0.444959444,0.397826398,0.459394454
4222,0.216319592,0.433516802,0.404690405,0.457838144
4223,0.224961043,0.427288528,0.400543401,0.457979626
4224,0.219436181,0.430909618,0.402974403,0.457696661
4225,0.227935968,0.438441483,0.403260403,0.456281834
4226,0.220852812,0.404113557,0.408980409,0.457272213
4227,0.22481938,0.428736964,0.404547405,0.46024335
4228,0.228219295,0.43264774,0.403832404,0.460526316
4229,0.224252727,0.451477404,0.398827399,0.456140351
4230,0.225527695,0.437137891,0.402688403,0.454159593
4231,0.21079473,0.435254925,0.404976405,0.45090549
4232,0.212494688,0.433661645,0.400543401,0.457838144
4233,0.223969401,0.42815759,0.401544402,0.458404075
4234,0.21532795,0.437282735,0.404261404,0.462507074
4235,0.214052982,0.429171495,0.4001144,0.463214488
4236,0.216602918,0.425550406,0.406549407,0.461233729
4237,0.216461255,0.443221321,0.406263406,0.460950764
4238,0.216461255,0.419177289,0.405119405,0.462082626
4239,0.219011191,0.434385863,0.401687402,0.459818902
4240,0.224536053,0.43467555,0.402545403,0.458970006
4241,0.22028616,0.438006952,0.401115401,0.461233729
4242,0.230344241,0.417873696,0.401973402,0.460526316
4243,0.21348633,0.448580533,0.405977406,0.463780419
4244,0.217452897,0.443945539,0.405262405,0.462365591
4245,0.217877886,0.435689455,0.408265408,0.466893039
4246,0.218302876,0.437427578,0.408694409,0.464629315
4247,0.216886245,0.436993048,0.402259402,0.462224109
4248,0.228219295,0.426564311,0.404976405,0.469298246
4249,0.217169571,0.439745075,0.3998284,0.463355971
4250,0.218586202,0.438586327,0.398541399,0.46901528
4251,0.218161213,0.450318656,0.402259402,0.468732315
4252,0.217736223,0.439310545,0.406549407,0.463780419
4253,0.212494688,0.431778679,0.397969398,0.466327108
4254,0.216744581,0.428447277,0.405405405,0.462365591
4255,0.217736223,0.440179606,0.406692407,0.464204867
4256,0.217027908,0.418308227,0.403975404,0.471986418
4257,0.212636351,0.438151796,0.408265408,0.468166384
4258,0.222269443,0.438586327,0.398827399,0.464063384
4259,0.214619635,0.437427578,0.403403403,0.458545557
4260,0.21575294,0.428302433,0.405119405,0.457838144
4261,0.220569486,0.435689455,0.407121407,0.46434635
4262,0.214477971,0.440614137,0.404690405,0.457555178
4263,0.22255277,0.44887022,0.398541399,0.457838144
4264,0.22439439,0.426564311,0.404976405,0.461375212
